0 -0.00399 -0.01029 -0.00438
0.005	-0.001	-0.00012	0.00279
0.01	0.00019	0.00108	0.00459
0.015	0.00318	-0.00012	-0.00558
0.02	-0.00698	0.00347	-0.0002
0.025	-0.0016	0.00167	0.00279
0.03	0.00139	0.00825	0.001
0.035	0.00079	-0.00072	-0.00259
0.04	-0.0016	0.00287	-0.00079
0.045	-0.0022	0.00048	-0.0002
0.05	-0.0016	0.00167	0.0022
0.055	0.00617	0.00048	-0.0002
0.06	-0.00639	0.00167	-0.0002
0.065	-0.001	-0.00431	-0.00079
0.07	0.00079	-0.00072	0.0004
0.075	-0.0004	0.00108	-0.00139
0.08	0.00438	0.00167	-0.00199
0.085	0.00199	0.01005	0.0004
0.09	0.00139	-0.00251	-0.00438
0.095	0.00019	0.00167	-0.00259
0.1	0.00199	-0.0061	-0.00259
0.105	0.00259	-0.00132	0.0022
0.11	0.00139	0.00048	-0.00079
0.115	-0.0004	-0.00431	-0.00498
0.12	0.00737	0.00108	-0.00079
0.125	0.00199	0.00287	0.00279
0.13	0.00199	-0.00311	-0.00199
0.135	0.00079	0.00167	-0.00199
0.14	0.00139	-0.00012	0.001
0.145	0.00199	0.00108	0.001
0.15	-0.0028	0.00167	-0.0002
0.155	0.00079	-0.00311	-0.00079
0.16	0.00199	0.00048	-0.0002
0.165	0.00079	0.00526	0.0004
0.17	-0.0016	-0.00251	0.0016
0.175	0.00558	-0.0061	0.001
0.18	0.00199	-0.00251	0.0016
0.185	0.00139	-0.0079	0.0016
0.19	0.00259	-0.00191	0.001
0.195	-0.0034	0.00048	0.0004
0.2	0.00079	-0.00371	-0.00139
0.205	0.00079	0.00287	0.0016
0.21	0.00139	-0.00371	0.0022
0.215	0.00199	-0.0049	-0.00079
0.22	-0.001	-0.00371	-0.00139
0.225	0.00019	0.00168	0.001
0.23	0.00079	-0.0055	-0.00079
0.235	0.00199	-0.00311	-0.00199
0.24	-0.0004	-0.00072	0.0004
0.245	-0.001	-0.00191	0.001
0.25	0.00019	-0.00311	-0.00319
0.255	0.00019	-0.00251	0.0016
0.26	-0.0022	-0.00311	-0.00139
0.265	-0.0016	0.00227	0.0004
0.27	0.00199	-0.0055	-0.00079
0.275	0.00199	0.00347	0.0004
0.28	-0.0016	0.00168	-0.00079
0.285	-0.0028	0.00287	-0.00139
0.29	0.00498	-0.00012	-0.0002
0.295	-0.00339	0.00287	0.001
0.3	-0.00639	0.00227	0.001
0.305	-0.0004	0.00168	0.001
0.31	-0.0028	0.00048	0.001
0.315	-0.0004	-0.00849	-0.00259
0.32	-0.0028	-0.00012	-0.00378
0.325	-0.0028	-0.00072	0.0004
0.33	-0.0028	-0.00371	0.0028
0.335	0.00139	-0.00072	0.0004
0.34	-0.0028	-0.00311	0.0022
0.345	0.00139	-0.00131	-0.00259
0.35	-0.00579	-0.00311	0.0004
0.355	0.00019	-0.00012	-0.00079
0.36	-0.0004	-0.00072	0.0004
0.365	-0.0028	-0.00191	-0.0002
0.37	-0.001	0.00227	0.001
0.375	0.00199	0.00586	0.001
0.38	0.00139	0.01065	0.001
0.385	-0.0016	-0.0049	-0.00139
0.39	-0.0016	0.00347	0.0016
0.395	-0.0022	-0.00131	0.0004
0.4	0.00139	0.00048	0.00399
0.405	0.00378	0.00287	0.00339
0.41	-0.00399	0.00347	0.001
0.415	-0.0016	-0.00191	-0.00139
0.42	0.00139	0.00227	-0.00079
0.425	-0.001	0.01125	0.001
0.43	-0.0004	0.00287	-0.00259
0.435	-0.0028	0.00048	-0.00139
0.44	-0.0022	0.01364	0.0022
0.445	-0.0016	-0.0055	-0.0002
0.45	-0.0022	0.00108	-0.00139
0.455	-0.0028	0.00108	-0.00139
0.46	-0.0016	0.00168	-0.0002
0.465	-0.0028	0.00108	0.0016
0.47	-0.00459	0.00227	0.0004
0.475	-0.0004	0.00287	-0.00019
0.48	-0.0016	-0.00311	0.001
0.485	0.00139	-0.00012	0.00399
0.49	0.00019	-0.0043	-0.00019
0.495	-0.00459	-0.00251	0.0004
0.5	-0.0022	-0.00251	-0.00079
0.505	-0.0004	0.00228	0.0004
0.51	-0.0016	0.00228	0.00459
0.515	0.00378	-0.00251	-0.00259
0.52	-0.0022	-0.00191	-0.00019
0.525	0.00079	0.00287	0.0022
0.53	0.00019	-0.0061	0.0004
0.535	-0.001	-0.00191	0.0004
0.54	0.00139	-0.00072	0.0004
0.545	-0.001	0.00108	-0.00199
0.55	-0.0028	0.00168	0.0004
0.555	0.00199	-0.0049	0.001
0.56	-0.00339	0.00287	-0.00079
0.565	0.00199	-0.00191	0.0004
0.57	0.00079	0.00228	-0.00019
0.575	0.00019	-0.00012	-0.00079
0.58	0.00199	0.00407	-0.00139
0.585	-0.0022	0.00168	-0.00139
0.59	-0.00638	0.00347	-0.00139
0.595	0.00079	0.00228	-0.00079
0.6	-0.00519	0.00108	-0.00019
0.605	0.00199	-0.0067	0.001
0.61	-0.0016	0.00108	0.0022
0.615	-0.0004	0.00228	-0.00079
0.62	0.00079	0.00168	-0.00199
0.625	0.00079	0.00168	0.001
0.63	-0.00519	0.00168	-0.00019
0.635	-0.0016	0.00108	-0.00139
0.64	-0.0016	0.00108	-0.00259
0.645	0.00199	-0.0049	-0.00079
0.65	0.00139	-0.0067	0.0016
0.655	0.00079	0.00108	-0.00079
0.66	0.00558	0.00108	-0.00139
0.665	0.00079	0.00287	0.0022
0.67	-0.001	-0.00849	0.001
0.675	0.00139	-0.0043	0.0004
0.68	-0.0004	0.01185	0.0004
0.685	0.00079	0.00048	-0.00558
0.69	-0.00399	-0.00251	-0.00139
0.695	0.0002	-0.0043	0.0004
0.7	-0.0004	0.00048	-0.00318
0.705	-0.0022	0.01185	0.0016
0.71	0.00199	-0.0055	-0.00199
0.715	-0.0016	-0.00131	-0.00139
0.72	-0.0028	-0.00071	0.0004
0.725	-0.0004	0.00168	-0.00079
0.73	0.0002	0.00587	-0.00079
0.735	0.00079	-0.0043	-0.00259
0.74	0.00079	-0.0061	0.0004
0.745	-0.001	0.00108	-0.00079
0.75	0.00079	-0.0067	0.0022
0.755	0.00139	-0.00191	-0.00199
0.76	-0.00459	-0.00251	-0.00438
0.765	0.00199	-0.00191	0.001
0.77	0.00079	0.00347	0.001
0.775	0.00139	-0.00191	0.0004
0.78	0.00199	-0.00251	-0.00199
0.785	0.00139	-0.0037	0.0016
0.79	-0.0004	-0.00849	0.001
0.795	-0.00339	0.00168	0.0004
0.8	-0.0028	-0.00191	0.0004
0.805	0.0002	-0.0037	0.00459
0.81	-0.0004	-0.0037	-0.00139
0.815	0.0002	0.00945	-0.00079
0.82	0.0002	-0.0043	-0.00019
0.825	-0.00459	-0.00251	0.0028
0.83	0.00139	0.00048	0.001
0.835	0.00199	0.00228	-0.00318
0.84	-0.0022	-0.0043	-0.00318
0.845	0.00139	-0.00909	0.001
0.85	0.00199	-0.00251	-0.00019
0.855	0.0002	0.00108	-0.00019
0.86	0.00079	-0.01028	-0.00079
0.865	0.0002	-0.0037	-0.00199
0.87	0.00139	-0.0049	0.0022
0.875	0.00079	-0.00311	0.00399
0.88	0.00079	0.00347	0.00579
0.885	0.00079	-0.00251	0.0004
0.89	-0.0028	0.00048	-0.00318
0.895	0.00139	-0.00012	0.0022
0.9	-0.001	0.00228	-0.00199
0.905	-0.0022	0.00168	0.0016
0.91	-0.0004	0.00168	-0.00019
0.915	0.00079	-0.00191	-0.00139
0.92	0.00259	0.00108	-0.00019
0.925	0.0002	-0.00191	-0.00019
0.93	-0.0004	-0.0043	0.0028
0.935	0.00139	0.00108	-0.00199
0.94	0.00139	0.00527	0.001
0.945	0.00079	0.00168	0.0004
0.95	0.00079	-0.00251	0.0016
0.955	0.00498	0.00288	0.0016
0.96	0.00259	-0.00251	0.0016
0.965	0.00079	0.00228	0.0004
0.97	0.00139	-0.00191	0.00459
0.975	-0.0016	0.00168	0.0022
0.98	0.00139	-0.0043	0.0004
0.985	-0.001	0.01185	0.0016
0.99	0.00139	0.00048	0.00041
0.995	-0.0022	-0.00071	0.001
1	0.0002	-0.0043	-0.00318
1.005	0.00378	0.00168	-0.00199
1.01	0.00079	0.00048	-0.00199
1.015	-0.00339	-0.00251	0.001
1.02	-0.0004	-0.00131	0.00041
1.025	0.0002	-0.00071	0.0016
1.03	-0.0004	-0.00071	-0.00019
1.035	-0.0016	-0.00311	-0.00019
1.04	-0.0022	-0.00011	0.0028
1.045	0.00259	0.00467	0.0028
1.05	0.00079	0.00467	0.0016
1.055	0.00139	-0.00011	-0.00199
1.06	-0.0016	0.00587	0.00041
1.065	0.00079	0.00048	0.0022
1.07	0.00678	-0.00311	-0.00019
1.075	-0.0022	0.00048	-0.00079
1.08	-0.001	-0.00311	-0.00199
1.085	0.00139	0.00228	0.00041
1.09	0.00079	-0.00011	0.0016
1.095	-0.0004	-0.00311	-0.00199
1.1	-0.00638	-0.00251	0.00041
1.105	-0.0016	0.00168	0.0016
1.11	0.00618	0.00288	-0.00019
1.115	-0.00579	0.00228	-0.00438
1.12	-0.001	-0.00011	-0.00019
1.125	-0.0016	0.00347	-0.00019
1.13	0.00139	0.00108	-0.00079
1.135	0.00199	0.00108	-0.00259
1.14	0.00139	-0.00011	-0.00139
1.145	0.00139	0.00108	0.0022
1.15	0.00079	-0.0049	-0.00199
1.155	0.00079	0.00108	-0.00079
1.16	0.00139	-0.00191	0.00041
1.165	-0.0016	-0.00251	0.001
1.17	-0.0004	0.00108	0.00041
1.175	0.0002	-0.0037	0.0016
1.18	0.00079	-0.00968	0.001
1.185	-0.00519	-0.00191	-0.00318
1.19	-0.00279	0.00168	-0.00019
1.195	-0.0016	-0.00131	0.001
1.2	0.00079	0.00348	0.0028
1.205	-0.0004	0.00527	0.001
1.21	-0.00339	0.00108	-0.00019
1.215	0.00139	-0.00131	0.001
1.22	0.00498	-0.00131	-0.00019
1.225	-0.00519	0.00527	0.0028
1.23	-0.001	-0.00251	0.001
1.235	0.00139	-0.00191	-0.00258
1.24	0.00079	0.00048	0.0016
1.245	0.00319	0.00168	-0.00079
1.25	-0.00279	-0.00191	0.001
