0 -0.00392 -0.00045 0.00495
0.005	-0.00153	0.00015	0.00615
0.01	-0.00093	0.00015	0.00675
0.015	-0.00213	0.00075	0.00555
0.02	-0.00333	0.00075	0.00436
0.025	-0.00213	0.00015	0.00555
0.03	-0.00093	-0.00105	0.00555
0.035	-0.00093	-0.00105	0.00376
0.04	-0.00213	0.00075	0.00495
0.045	-0.00034	0.00015	0.00495
0.05	-0.00034	-0.00045	0.00376
0.055	0.00026	0.00015	0.00316
0.06	-0.00153	0.00015	0.00376
0.065	0.00086	0.00015	0.00436
0.07	-0.00034	-0.00105	0.00436
0.075	0.00086	-0.00045	0.00316
0.08	0.00146	0.00015	0.00436
0.085	0.00206	-0.00165	0.00376
0.09	0.00026	-0.00105	0.00436
0.095	0.00206	-0.00105	0.00316
0.1	0.00026	-0.00045	0.00256
0.105	0.00086	-0.00105	0.00196
0.11	0.00146	-0.00045	0.00196
0.115	0.00146	-0.00105	0.00256
0.12	0.00266	-0.00165	0.00017
0.125	0.00206	-0.00045	0.00256
0.13	0.00146	-0.00045	0.00136
0.135	0.00146	0.00015	0.00196
0.14	0.00026	-0.00105	0.00136
0.145	0.00146	-0.00165	0.00256
0.15	0.00206	-0.00165	0.00316
0.155	0.00146	0.00015	0.00196
0.16	0.00206	0.00075	0.00077
0.165	0.00086	-0.00045	0.00136
0.17	0.00146	0.00015	0.00196
0.175	0.00146	0.00015	0.00136
0.18	0.00206	0.00015	0.00017
0.185	0.00206	-0.00105	0.00136
0.19	0.00206	-0.00045	0.00196
0.195	0.00146	0.00075	0.00196
0.2	0.00146	0.00015	0.00077
0.205	0.00146	0.00075	0.00136
0.21	0.00206	0.00015	0.00196
0.215	0.00086	-0.00045	0.00077
0.22	0.00146	0.00015	0.00196
0.225	0.00146	0.00135	0.00077
0.23	0.00086	0.00135	-0.00103
0.235	0.00086	0.00194	0.00077
0.24	0.00086	0.00075	0.00017
0.245	0.00206	0.00015	0.00017
0.25	0.00146	0.00015	0.00136
0.255	0.00206	0.00015	0.00017
0.26	0.00086	0.00015	0.00077
0.265	0.00206	0.00135	0.00017
0.27	0.00206	-0.00045	0.00017
0.275	0.00206	-0.00045	0.00017
0.28	0.00146	-0.00045	-0.00103
0.285	0.00266	0.00015	-0.00043
0.29	0.00266	-0.00045	-0.00103
0.295	0.00206	-0.00045	-0.00103
0.3	0.00266	-0.00045	-0.00103
0.305	0.00266	-0.00105	-0.00163
0.31	0.00325	-0.00045	-0.00163
0.315	0.00266	-0.00105	-0.00043
0.32	0.00325	-0.00045	-0.00103
0.325	0.00385	-0.00284	-0.00103
0.33	0.00385	-0.00105	-0.00163
0.335	0.00266	-0.00224	-0.00222
0.34	0.00206	-0.00284	-0.00163
0.345	0.00325	-0.00284	-0.00222
0.35	0.00385	-0.00284	-0.00103
0.355	0.00325	-0.00284	-0.00103
0.36	0.00385	-0.00344	-0.00103
0.365	0.00325	-0.00284	-0.00163
0.37	0.00206	-0.00284	-0.00163
0.375	0.00266	-0.00344	-0.00222
0.38	0.00266	-0.00404	-0.00103
0.385	0.00206	-0.00344	-0.00103
0.39	0.00206	-0.00344	-0.00103
0.395	0.00146	-0.00464	-0.00163
0.4	0.00146	-0.00523	0.00017
0.405	0.00146	-0.00464	-0.00163
0.41	0.00086	-0.00523	-0.00103
0.415	0.00026	-0.00464	-0.00103
0.42	0.00026	-0.00523	-0.00222
0.425	0.00026	-0.00464	-0.00103
0.43	0.00086	-0.00464	-0.00103
0.435	-0.00153	-0.00583	-0.00222
0.44	-0.00093	-0.00523	-0.00163
0.445	-0.00153	-0.00523	-0.00222
0.45	0.00026	-0.00643	-0.00462
0.455	-0.00093	-0.00583	-0.00222
0.46	0.00026	-0.00763	-0.00222
0.465	-0.00153	-0.00643	-0.00222
0.47	-0.00093	-0.00643	-0.00222
0.475	-0.00034	-0.00763	-0.00282
0.48	-0.00093	-0.00703	-0.00222
0.485	-0.00093	-0.00703	-0.00163
0.49	-0.00093	-0.00703	-0.00163
0.495	-0.00034	-0.00703	-0.00163
0.5	-0.00153	-0.00703	-0.00342
0.505	-0.00153	-0.00823	-0.00222
0.51	-0.00213	-0.00882	-0.00282
0.515	-0.00153	-0.00703	-0.00342
0.52	-0.00093	-0.00703	-0.00222
0.525	-0.00213	-0.00703	-0.00342
0.53	-0.00273	-0.00643	-0.00462
0.535	-0.00333	-0.00643	-0.00282
0.54	-0.00213	-0.00763	-0.00282
0.545	-0.00213	-0.00643	-0.00222
0.55	-0.00273	-0.00583	-0.00282
0.555	-0.00333	-0.00583	-0.00342
0.56	-0.00153	-0.00763	-0.00163
0.565	-0.00153	-0.00703	-0.00103
0.57	-0.00153	-0.00583	-0.00043
0.575	-0.00153	-0.00464	-0.00103
0.58	-0.00213	-0.00583	-0.00103
0.585	-0.00273	-0.00643	-0.00163
0.59	-0.00213	-0.00464	-0.00282
0.595	-0.00273	-0.00344	-0.00163
0.6	-0.00273	-0.00284	0.00017
0.605	-0.00153	-0.00404	0.00136
0.61	-0.00153	-0.00404	0.00077
0.615	-0.00213	-0.00344	-0.00103
0.62	-0.00093	-0.00404	0.00077
0.625	-0.00153	-0.00404	0.00136
0.63	-0.00153	-0.00404	-0.00103
0.635	-0.00213	-0.00404	-0.00043
0.64	-0.00273	-0.00344	0.00017
0.645	-0.00213	-0.00404	0.00076
0.65	-0.00153	-0.00344	0.00195
0.655	-0.00273	-0.00344	0.00076
