0 -0.0002 -0.00157 -0.00144
0.005	-0.0002	-0.00097	-0.00084
0.01	0.00039	0.00022	0.00155
0.015	-0.0008	-0.00097	-0.00084
0.02	0.00099	0.00022	-0.00144
0.025	-0.0002	-0.00037	-0.00024
0.03	0.00039	0.00022	-0.00084
0.035	-0.0002	0.00082	-0.00144
0.04	0.00039	0.00022	-0.00084
0.045	0.00039	0.00022	0.00155
0.05	-0.0002	-0.00037	0.00035
0.055	0.00039	-0.00037	0.00035
0.06	-0.0002	0.00082	0.00035
0.065	-0.0008	0.00022	-0.00024
0.07	0.00099	0.00082	-0.00024
0.075	-0.0002	-0.00037	-0.00024
0.08	-0.0002	0.00022	-0.00144
0.085	-0.0002	0.00022	0.00035
0.09	0.00039	0.00022	0.00035
0.095	-0.0002	-0.00037	-0.00084
0.1	-0.0002	0.00022	-0.00024
0.105	0.00039	0.00022	0.00035
0.11	-0.0002	0.00022	0.00035
0.115	-0.0002	0.00082	-0.00024
0.12	0.00039	0.00082	0.00035
0.125	-0.0008	0.00022	0.00095
0.13	-0.0008	0.00022	0.00035
0.135	-0.0002	0.00142	0.00035
0.14	0.00039	0.00022	-0.00084
0.145	0.00099	-0.00037	-0.00084
0.15	0.00039	0.00022	-0.00084
0.155	-0.0008	0.00082	-0.00084
0.16	-0.0002	0.00022	0.00035
0.165	0.00099	0.00022	0.00035
0.17	-0.0002	0.00022	-0.00024
0.175	0.00039	-0.00037	0.00035
0.18	-0.0008	0.00082	0.00035
0.185	-0.0008	-0.00037	0.00095
0.19	-0.0002	0.00082	-0.00144
0.195	-0.0002	0.00082	0.00035
0.2	-0.0002	-0.00037	0.00035
0.205	-0.0002	0.00022	0.00035
0.21	-0.0014	0.00082	0.00035
0.215	0.00039	-0.00097	-0.00084
0.22	0.00039	0.00082	-0.00204
0.225	-0.0002	0.00142	-0.00024
0.23	0.00039	-0.00037	0.00035
0.235	0.00099	0.00022	0.00035
0.24	-0.0014	0.00082	-0.00024
0.245	-0.0002	0.00082	0.00035
0.25	0.00039	0.00022	-0.00024
0.255	-0.0008	-0.00037	-0.00084
0.26	0.00099	0.00022	-0.00024
0.265	0.00039	0.00022	-0.00024
