0 -8e-05 -0.00169 -0.00107
0.005	-0.00127	0.0007	0.00192
0.01	-8e-05	0.0013	0.00013
0.015	-8e-05	0.0001	-0.00167
0.02	-8e-05	0.0001	-0.00287
0.025	-0.00187	-0.0005	0.00072
0.03	-0.00067	-0.0005	0.00072
0.035	-8e-05	-0.0011	-0.00107
0.04	-8e-05	-0.0011	0.00013
0.045	0.00172	-0.0005	0.00013
0.05	-0.00067	0.0001	0.00013
0.055	0.00112	-0.0005	0.00013
0.06	-8e-05	0.0007	-0.00107
0.065	-0.00067	0.0007	0.00192
0.07	0.00112	0.0001	-0.00107
0.075	-0.00187	0.0001	0.00013
0.08	0.00052	-0.00169	-0.00047
0.085	-0.00127	0.0001	0.00132
0.09	-8e-05	0.0007	0.00072
0.095	-0.00067	0.00189	0.00013
0.1	-0.00127	-0.0005	-0.00167
0.105	-0.00127	0.0007	0.00132
0.11	0.00112	0.0001	0.00132
0.115	-8e-05	-0.0005	-0.00107
0.12	-8e-05	0.0001	-0.00047
0.125	0.00112	0.0001	0.00013
0.13	-0.00067	-0.00169	0.00013
0.135	-8e-05	0.0001	-0.00047
0.14	-8e-05	0.0001	-0.00107
0.145	-8e-05	0.0007	-0.00107
0.15	0.00172	0.0013	0.00013
0.155	0.00052	0.0001	-0.00047
0.16	0.00052	0.0001	-0.00107
0.165	-0.00067	0.0001	-0.00047
0.17	0.00052	-0.0005	0.00072
0.175	-0.00067	-0.0005	-0.00047
0.18	-0.00127	-0.0011	-0.00047
0.185	-8e-05	-0.0005	-0.00167
0.19	-0.00127	-0.0005	0.00013
0.195	0.00172	-0.0005	-0.00047
0.2	-0.00067	0.0001	0.00072
0.205	-8e-05	0.0007	-0.00047
0.21	-0.00127	0.0013	0.00072
0.215	0.00052	0.0007	-0.00047
0.22	0.00172	0.0007	0.00072
0.225	0.00172	0.0001	0.00013
0.23	-0.00067	-0.0005	-0.00047
0.235	-8e-05	-0.0011	-0.00047
0.24	-0.00067	-0.0011	-0.00047
0.245	-0.00187	0.0001	0.00072
0.25	0.00052	-0.0005	0.00072
0.255	-8e-05	0.0007	-0.00107
0.26	-8e-05	-0.0005	0.00072
0.265	-8e-05	0.0007	0.00013
0.27	-8e-05	-0.0005	0.00132
0.275	0.00052	0.0007	-0.00107
0.28	-0.00127	-0.0005	0.00072
0.285	0.00052	-0.0005	0.00132
0.29	-0.00067	0.0007	-0.00107
0.295	-0.00067	0.0001	0.00013
0.3	0.00052	-0.0005	0.00072
0.305	0.00052	-0.0005	0.00132
0.31	-0.00067	-0.0005	-0.00047
0.315	-8e-05	0.0001	-0.00227
0.32	0.00052	-0.0005	-0.00047
0.325	0.00112	0.0001	0.00072
0.33	-0.00067	0.0013	-0.00047
0.335	0.00112	0.0001	-0.00047
0.34	-0.00247	-0.0011	-0.00346
0.345	0.00052	0.0007	-0.00107
0.35	-8e-05	0.0007	0.00072
0.355	0.00112	0.0001	-0.00047
0.36	0.00052	0.0001	0.00072
0.365	-0.00067	0.0007	0.00132
0.37	0.00112	0.0007	0.00013
0.375	-0.00127	0.0001	0.00072
0.38	0.00052	-0.0005	0.00013
0.385	-0.00067	0.0007	0.00013
0.39	0.00112	-0.00169	0.00132
0.395	-8e-05	-0.0005	-0.00047
0.4	0.00052	-0.0011	0.00072
0.405	-8e-05	0.0001	0.00132
0.41	0.00172	0.0013	0.00013
0.415	0.00052	-0.0011	-0.00107
0.42	-0.00067	0.0007	0.00013
0.425	0.00112	-0.0005	0.00132
0.43	0.00112	-0.0005	0.00072
0.435	-8e-05	-0.0005	-0.00107
0.44	-8e-05	-0.0005	-0.00107
0.445	-0.00067	0.0007	0.00013
0.45	0.00052	-0.0005	-0.00287
0.455	-8e-05	0.0001	-0.00167
0.46	0.00052	0.0001	-0.00047
0.465	0.00052	0.0007	0.00013
0.47	0.00052	0.0001	0.00072
0.475	0.00052	0.0013	-0.00047
0.48	0.00052	0.0007	0.00072
0.485	0.00232	0.0007	-0.00047
0.49	-0.00067	0.0007	0.00072
0.495	0.00112	-0.0005	-0.00107
0.5	0.00052	0.0007	-0.00047
0.505	0.00112	0.0001	0.00132
0.51	-0.00127	0.0007	0.00072
0.515	0.00052	0.0001	0.00072
0.52	0.00172	0.0007	0.00072
0.525	-0.00067	-0.0005	0.00072
0.53	0.00052	0.0013	-0.00107
0.535	0.00052	0.0001	0.00013
0.54	0.00172	0.0013	0.00072
0.545	-0.00067	-0.0005	0.00013
0.55	-0.00127	0.0001	-0.00167
0.555	-8e-05	0.0001	-0.00047
0.56	-8e-05	-0.0005	0.00013
0.565	0.00052	0.0001	-0.00107
0.57	-0.00187	0.0007	-0.00047
0.575	0.00052	0.0001	0.00013
0.58	0.00112	0.0001	0.00072
0.585	0.00052	-0.0005	-0.00047
0.59	-0.00067	-0.00169	-0.00047
0.595	-0.00067	0.0001	0.00132
0.6	0.00052	-0.0011	0.00192
0.605	0.00052	0.0007	0.00192
0.61	0.00052	0.0007	0.00072
0.615	0.00112	-0.0005	-0.00047
0.62	0.00052	-0.00169	0.00013
0.625	-8e-05	0.0001	0.00132
0.63	0.00052	-0.00169	0.00072
0.635	-8e-05	0.0001	-0.00047
0.64	-0.00067	0.0007	0.00013
0.645	-0.00067	0.0001	0.00013
0.65	0.00052	-0.0005	0.00072
0.655	-8e-05	-0.0011	0.00013
0.66	0.00112	-0.0005	-0.00227
0.665	0.00052	0.0001	0.00013
0.67	-8e-05	0.0001	0.00013
0.675	-0.00247	0.0001	0.00013
0.68	-8e-05	0.0001	-0.00227
0.685	0.00052	0.0001	0.00072
0.69	-8e-05	0.0007	-0.00107
0.695	-8e-05	0.0013	-0.00047
0.7	0.00052	0.0001	0.00072
0.705	-0.00067	0.0001	0.00072
0.71	-8e-05	-0.0005	-0.00047
0.715	0.00232	0.0001	-0.00107
